"V1","V2"
17469,-27059
18747,18735
17983,-7296
18246,12489
18769,-29448
18762,-22624
18140,14372
18495,-29692
17818,-28291
18907,-24548
-1356,-25619
18581,-26379
18560,-16998
10739,-21963
17562,-20983
-14349,-32760
15725,9522
18701,17344
18914,-11530
18823,16292
18204,-2805
17659,-13665
18901,-8301
15315,-27021
18231,-7335
18720,-27950
18768,-9931
18960,-24207
18880,-4251
18548,-20441
18799,-12153
-1285,-23115
17512,-10113
18523,-16726
18709,-5720
-16858,-18784
17679,-6479
18968,-13961
18651,16689
18005,14346
18732,-29925
18729,-31398
18869,-26891
-4715,-26054
18461,-28332
16486,-1438
18556,-33385
18668,-22754
18659,-16059
18631,-23006
16750,-8166
18805,-8830
18718,-28916
18177,-12755
18239,-5535
18839,-31942
-17333,-28972
19015,-21269
18684,-24841
7948,1744
14780,-33165
18423,-4450
18219,-16461
19016,-19468
18450,15435
-27234,-32125
18917,-15764
15396,13071
18391,-12326
17924,-6467
17775,-31361
18786,-11093
18918,-3904
19076,-25185
18547,-30121
14790,-21023
18497,-33212
18697,-20366
18866,-19028
18958,-9052
18309,-17445
17426,-26658
17803,-17403
18463,-29884
18662,-28763
17376,-27203
19063,-17178
18970,-18259
18951,-28876
19004,-7679
17115,-24572
17816,-14245
19003,-6381
18953,-13325
-5256,-5267
18873,-21372
18483,-7730
18860,-29639
18247,-31715
16445,-23483
15503,-25093
17036,-12877
14940,-15136
18977,-24913
17196,14169
18587,18539
18991,-1551
18528,-17966
17979,-29575
17547,-9519
19029,17653
18397,-7058
-8361,-15207
17868,17270
17046,-30596
12967,8944
18929,-7460
16817,-8995
16480,-31488
19065,-2865
18154,-32117
18616,-19950
16564,-30370
16259,-1472
18570,-31258
16274,-3246
17605,-33410
19101,-12121
18705,-20944
18540,-5127
19140,-26819
17458,-12226
17655,-21423
12169,-9960
15100,-16381
18280,-11754
17847,-31479
18321,-34444
18122,-18923
18412,-20405
16371,-22458
16950,10575
18182,-28514
18599,-22506
18797,16304
18755,-6918
7321,-25374
18826,18355
18915,18038
16145,-31475
16140,-20556
17331,-31577
-13664,-25823
19061,16705
18524,-4851
18941,-22249
-21946,-26980
18200,-8236
18031,-10862
17966,-13000
19002,-21834
-31776,-31948
18593,-19439
17692,-17720
18862,-20324
19008,-21186
19109,-16277
18485,15880
19074,-31686
18952,-16944
19072,-10029
18585,-12292
-27675,-27681
16025,-32633
18544,-30598
13024,-17307
18892,-22728
18920,-33486
18746,-22314
15043,-30759
18688,-19908
18753,-11592
17601,-13097
17291,-34207
18724,-14991
15721,-32669
16724,-6599
17806,-16862
18448,-27911
19197,-26817
-562,-567
19078,-26332
17793,-11880
16135,-27107
16769,-8220
19023,18259
16266,-1737
19108,-2567
18406,-23492
17945,-2397
-14622,-23227
18230,-706
18216,17268
18555,-32368
18347,-27319
17336,-33733
19011,-32413
16759,-22212
-22133,-22134
16174,-25248
18926,18836
18251,-13790
17852,-6875
18628,-27164
18382,-23549
17141,-22924
18381,-23314
13314,-12638
18404,-6375
19194,-26614
18561,-14319
19173,-24359
18376,2148
-31887,-31891
18854,-22692
19012,-27810
17401,-21906
18283,-19650
15470,-21763
18696,-3433
18293,16422
18559,-2429
18310,-13935
19231,-2998
-11111,-25982
17363,-8110
18451,-11565
18976,-17556
17504,-7932
18928,14723
18773,-508
12595,-9655
16972,-11395
19124,-15738
19155,-28882
-17749,-17750
17501,-23886
18123,-14884
17855,-26174
17857,-25422
17506,-9040
-19113,-28967
19118,-8826
-18109,-18184
19122,-18144
18582,-29918
18784,-17194
-19536,-32822
17427,-9858
17342,-34479
18871,-16712
18654,-18760
16885,1784
17887,-7949
17587,17252
-9711,-9715
19079,-20896
-6173,-6183
-32313,-34399
19044,-12507
18670,-13485
18331,-28210
17915,-26166
17133,11782
18503,-12498
16163,-3492
17682,-26559
19040,15293
19233,-13454
18180,-14452
17786,-26226
15785,-20393
16558,16224
19153,-17177
18665,-19130
14421,-15040
18868,15701
18774,-5066
19243,-15282
16834,-10673
19162,-12994
19286,-12118
4522,-3077
16650,-15350
-6857,-8393
18249,-32514
18987,-27327
-11967,-11974
16323,-32201
13299,-22266
16598,-33590
19159,-26513
18252,-2052
18946,-24482
18932,-4422
17029,-8104
18815,-21363
18955,-17693
19300,-22516
11642,-11027
19130,-19480
18530,-5446
18962,-6943
18999,-25187
18449,-12179
-12627,-12634
15752,-20179
18589,-27789
19064,-13424
19310,-21722
18978,-11807
17198,-16320
18009,-23695
19156,-7660
19105,17810
19010,-5485
18923,-12447
18674,-14377
18954,17535
19071,-2234
19258,-23576
19241,-31380
18947,-32604
19256,-22858
19186,-7400
18181,-12159
12588,1198
16641,-14242
18897,-2793
18910,-22065
19292,-27813
19147,-17439
19051,-797
19350,-17173
19251,-27745
19345,-13442
19087,-20207
16151,-20617
18988,-10337
19131,-30777
-28576,-28578
18315,-7166
18785,-4313
17702,-28777
18717,17271
18541,-14123
18609,-22160
19039,-17094
17550,-15185
17772,-4366
15928,-14061
19264,-31397
18966,-32464
17518,-4146
17599,-8269
14910,-8108
7450,-22606
-11327,-11330
18692,-10252
19139,-3988
19177,-25894
18726,-23443
19111,-29177
-15494,-31248
16540,-5224
19146,-2919
18957,-1177
18260,-27851
-398,-8467
19097,-12167
19086,-6395
18432,11199
18498,-4165
19094,-25272
19237,-22627
15036,-24281
19408,-4018
16974,-17301
18430,-14223
-17404,-17406
19337,-30388
19062,-28191
17683,-24435
17443,-20052
-28592,-28593
18830,-20669
19199,-25613
17921,-6273
18909,-33812
18739,-17656
18832,-29671
18911,-16949
17435,-6571
19227,-21857
19271,-27179
18858,-29182
19390,-7577
19392,-8306
19013,-19770
18694,-17762
15458,-10871
19244,-32586
19089,14707
18660,-32622
18552,18494
19047,15825
18887,-11287
19410,-17179
18444,-16650
9743,-30974
17398,-23324
18245,-22274
19050,-26094
15885,-18206
19377,-19855
19095,-4267
11492,-16775
17192,-31707
17882,-28223
19412,-13449
18322,-2198
19035,-9575
17442,-21566
17970,-13680
17189,-24265
17895,17707
17817,-22433
19174,-27568
16723,-12753
17594,-24420
18268,17128
17689,-27876
18199,-26717
19400,-26839
17240,-8359
14304,-1045
16120,-22013
17798,-33835
19232,18104
18831,-64
18657,-12647
18580,-12017
19009,-31094
18624,-24303
-3717,-5364
19277,-11673
19128,-27054
19357,-27288
19107,-24132
18418,-29818
19043,-25282
19091,-7406
17822,-9307
19378,-5437
-11226,-11247
19093,-16628
10985,-31797
18882,-33872
18120,-15529
18452,-909
19449,-2955
16909,-11934
19317,-9076
19281,18136
19393,-12432
18484,-26029
19125,-24837
19259,-11884
19163,-7734
19209,-28516
16226,-28563
18956,-29213
19419,-7554
18619,-26387
18856,-8208
17780,-28577
19368,-26463
17709,-23686
19386,-21717
18129,-21757
18350,-10157
19084,18323
19473,-7643
-15317,-15321
-16104,-16106
18733,-14536
19489,-31528
19503,-22437
19415,-10340
19450,-28971
16754,-12720
17677,-816
18995,-20843
18553,-6249
19030,-9454
19416,-21202
-30521,-33394
16488,-12098
19157,-1062
-17718,-34448
18388,-27433
18783,-3314
19236,-21139
18682,-16402
19116,-23029
19289,-1736
18893,-19656
19022,-15100
18804,-4286
18699,-14114
17611,17125
15488,-29769
19160,-13369
18961,-9558
19447,-32306
19409,-30836
19053,-16301
18442,-4543
-1134,-1161
18950,16544
19066,-12972
19363,18491
14223,-20343
17565,-35594
17854,-25786
19555,-21724
19492,-5659
18261,-10439
19307,-513
17251,-21489
-24289,-24332
19351,18093
18165,-17020
18012,-32592
-17071,-17073
17717,-11442
17900,-12333
18734,-14712
17525,-26299
17863,16464
14343,-27229
18879,-10396
19522,16512
-10882,-10900
19270,-20269
15090,-14151
19384,-5400
19396,-19734
19037,-4323
-1286,-21093
19406,-10764
19222,-11088
19220,-22033
19436,-4007
18063,-927
-2205,-2206
18752,-32487
17300,-18866
19249,-13103
19439,-28805
18802,-14161
18378,-25741
6135,3267
19369,-2026
18863,-20699
18884,-702
19510,-26813
19176,-17652
18859,-27120
10850,7311
18443,-24168
18940,-25347
17893,-32061
19048,-12687
19114,-33652
13612,11732
7080,-25424
18672,-9544
19457,-23901
17090,-8260
19527,-10088
17347,-22156
19319,-5840
-13808,-13833
19375,-22537
-23204,-23454
18487,-11758
-17672,-22475
18577,-9402
19471,-27355
17089,-2207
19291,-22688
19399,17753
-22556,-32387
19548,-28180
16469,16199
15550,-32829
19584,-15106
19385,-13404
19311,-13361
19549,-10991
17174,-242
19273,-2111
19413,-32320
14929,-32198
19453,-2137
18115,-11786
19346,-14453
19341,-12530
18789,-14463
18992,-10108
18974,-15027
18766,-6051
18757,-16975
17657,-17953
18647,-29759
19468,17265
19422,-14121
17911,-34676
19563,-14942
16202,-21503
19569,-5584
-7718,-28795
19238,-12297
19020,-1494
18330,-27453
18550,-25039
17011,-24744
16080,-30696
19214,-21449
19056,-23526
18326,15567
19188,-19935
-22317,-22319
18912,-25935
18098,-11691
16684,-24748
18316,-30795
14008,12261
18981,-19637
19566,-19110
19338,-28207
19245,-22324
-7948,-7965
18655,-14672
16627,-19256
-28978,-28980
14654,-27626
19579,-16931
18037,-28572
18223,-18059
18214,-5018
16319,-19021
19336,10962
18102,-6601
19246,-31702
19358,-5708
19397,-26362
18236,-27696
18365,-24472
17327,-6726
19686,-31117
19301,-11105
18240,-383
18984,-30595
17740,-22574
19283,-23309
17783,-16180
19104,-8808
19537,-9626
17495,-12743
19296,-3460
18852,-25005
18693,-27575
19545,-4846
19496,-13451
18082,-10484
18896,-198
18840,-24616
18520,-11244
-6640,-6642
11847,-3950
17912,-5962
18650,-1217
19374,-17705
19407,-26464
18643,16350
19437,-25854
19299,-13867
19435,-10279
19475,-19775
19572,-52
10453,-22773
18790,-32628
14365,-16919
19119,-276
17752,-14870
19603,-25596
19661,18933
19707,-33325
18875,-25952
18708,-18723
16851,-17485
18661,-10016
19204,-34443
19541,-11399
7315,-31205
17293,-31225
14131,-33424
9464,-28181
19530,-5422
19630,-3935
19553,-26456
13457,-32642
19518,-11910
18206,-27353
18885,-23395
18601,-6120
18935,-16754
19602,-21450
16953,-31024
19484,-31973
17856,-26592
17201,-12630
19474,-5501
19442,-9065
11886,-32400
18881,-8548
19698,-20801
19609,-30050
18809,-13107
17963,-2342
18615,-8691
18745,14670
19627,-10767
19115,-16048
11864,-29231
17544,-5781
17510,-9517
-22283,-22285
19100,-18615
-18095,-32052
17313,12083
17042,-16459
18346,-7983
-29136,-31073
17088,-28070
19169,-15140
17796,-28307
17797,-35528
19405,-2801
19696,-9496
19559,-7604
14630,-6675
17370,-32539
14205,-18672
18490,-33148
16517,-32219
14212,-17421
19586,-21225
19746,-2945
19619,16813
19651,-32768
18318,-29195
17744,636
19593,-16289
19804,-8550
18888,-18326
16688,-18811
17600,-28292
19388,-33000
18264,17455
17545,-14782
19703,-25073
17529,-31330
19106,-18363
16965,-18839
19304,-18381
19805,-20746
19042,-5903
18900,-15739
19657,-15157
19776,-23531
19434,18010
16677,-957
15044,-27523
19451,-371
19565,-10352
16253,-12794
19423,-22171
16136,-4175
19472,-29188
19250,-33314
18814,-1483
19642,-8529
19418,-7195
19279,-8372
19643,-26829
3744,-33687
19582,-1780
-17196,-27549
19608,-7287
19254,-28743
17770,-20522
16804,-19840
18898,-23247
19575,-21191
19367,-10840
19745,-2105
19092,-27956
16733,-22707
19077,-1354
15695,-27361
19674,-22240
19544,-30593
17939,-19833
19571,-1651
19470,-21858
-27832,-27833
18302,-13044
19837,-2954
11274,-5833
18748,-31322
19172,-28683
19680,-6333
18756,-29817
19685,-12519
19381,-12184
19671,-26580
19284,-31237
19738,19025
18792,-481
19752,-13436
19463,15742
19709,-19960
19550,-26378
18989,-2901
19133,-15762
17131,-26320
15046,-18278
17041,-4945
19145,-19035
19659,-8898
18754,-1585
19761,-17702
18546,-20072
19842,-16291
19624,-2227
19644,-6608
19592,-2761
19802,-9042
19828,-31535
19154,-18262
19183,-13166
19234,-2050
18969,-32568
19323,-32342
19287,-14316
-9505,-12005
-27141,-27144
19676,-28877
19198,-32077
19787,-20570
19446,-12183
19272,-33539
19313,-23887
18611,-9020
19689,-3262
19491,-23870
19858,-13783
18100,-23653
18364,-29716
19205,-18919
18788,-29340
19476,-17765
18340,-16659
19524,-30122
-27658,-27661
19488,-28912
15009,-7957
19280,-23463
19655,-26537
16623,-29307
-1303,-17490
19711,19021
19321,-28164
19694,-14125
19863,-22620
19768,-30773
19068,16443
19516,-4144
18925,-7154
18743,13092
19640,-28727
13330,-17336
19613,-19669
19478,-33493
19633,-32483
19515,17392
19344,-29109
19749,-24994
13128,-33997
18595,-31636
19580,-16404
19604,-22880
19152,-27210
19175,-28843
19274,-20251
-19860,-27322
19576,-17719
17875,-28786
19333,-20889
18400,-17136
18073,-32956
18944,-22222
19864,-10367
11803,-14432
14392,-10924
17668,16701
19112,17932
18583,-26212
19046,-34712
19717,-18575
-25498,-29384
17520,-4088
19312,14908
19096,-31307
18996,-12767
18703,-5990
-8957,-13896
19240,-11866
16790,-23633
18803,-7236
19229,-31770
19558,-19623
19288,-31081
18244,-8030
17568,17272
19438,16506
19675,-17260
19682,-17433
18838,-12086
19885,-13973
19859,-23528
19812,-16021
18535,17620
19778,-16993
19006,-12723
13487,-19596
18455,-23253
18090,16739
15850,-13662
19303,-7098
19532,-9937
19521,-5282
19756,-11188
19187,-32116
19900,-2506
15957,-15206
17467,-34256
19255,-31734
19601,-20642
19462,-28703
19774,-4245
19854,-17544
19897,-2924
19945,-23877
17756,-14526
17950,-3942
19500,-13691
19485,-9240
-2413,-7284
19719,-22322
19129,18327
19032,-14213
18473,-24213
-21931,-25815
16100,-19270
10906,-31581
19543,-24839
19921,-2180
19767,-13277
18466,-7923
19706,-21440
19026,-23832
19838,-11641
19353,-3397
19766,-10242
19780,-16598
19401,-1958
19121,-5542
19733,-5674
18779,-8195
18835,-26956
19581,-23018
17737,-13745
19647,-24189
-20280,-20281
18765,-22088
16378,-21870
19564,-32548
19448,-5338
19552,-10505
19591,-20626
19791,19054
19420,-28782
19339,-26164
19909,-26877
19315,-34198
19905,19662
19937,-3663
19069,-24866
19753,-10504
19789,-30588
17200,-29116
18834,-17106
19278,-26748
19919,-8845
19469,-10649
19782,-12443
19874,-26824
20062,-11683
19754,-306
19636,19334
-22716,-22727
18399,-2853
18842,-28530
18983,-12347
-22607,-23989
19487,-23332
19829,-7676
19411,-27747
19589,17195
14899,-21292
19195,-19534
19666,-27306
19179,-23538
19730,-422
16708,-21745
19892,-13641
19137,-31372
18959,-5776
19402,-12186
18891,-13544
19762,-31835
18808,-22007
17149,-31826
19922,-20091
19775,-22534
18833,-15816
19929,-18271
19926,-6090
-11107,-22663
19962,-28147
19764,-4742
19687,-10112
19028,-30143
16857,12323
19635,-13085
19796,-14918
19148,-21243
19928,-31515
-5050,-13755
19638,-25250
19958,-23893
19946,-20128
20084,-18358
18420,-23181
18899,-27650
19777,-25927
13085,-4273
18286,-22368
17290,-17058
17996,-7068
18551,-33280
19235,-29699
19772,-19567
18855,17873
19927,-9063
19504,-17968
19343,-26548
19827,-8442
19821,-24477
19903,-14971
19262,-23185
18160,-29846
19965,-30774
20021,17264
13269,-3620
18173,-11147
19135,-12329
18627,-11329
18250,-11769
20107,-7649
19890,-15107
18278,-17680
19362,18414
19855,-20817
19693,-10178
19963,-14124
20066,-1973
19621,-24498
-14331,-21907
19585,-16430
19623,-29149
15771,-25728
19218,-20945
7920,-33705
-27422,-27434
18908,18189
19261,-8219
19951,-28955
15983,-29022
18828,-24381
18821,-28019
17566,-16920
14595,-5278
-6891,-6902
19999,-18578
12836,-26416
7078,6856
18997,-3742
19869,-20026
-27510,-27513
19464,19081
19970,-28734
19060,-27595
19923,-28678
18519,17791
19298,-29592
19225,-10858
19692,18385
15050,-25534
17781,-35250
18295,-23805
-24324,-24326
19049,-19497
19506,-24418
17804,-27797
17883,-6440
19085,-11508
20034,-2499
20142,-14735
19395,-1878
17650,-20634
20121,-6744
20136,-11597
18041,-25788
19038,-8692
14735,-21319
19355,-22723
19596,-11946
19979,-28471
-7727,-7739
16996,-18429
16522,-4951
20114,-12538
16929,-17890
19398,-31373
19628,-749
20071,-23005
20041,-17548
19871,19268
18763,-26995
19760,-1227
20090,-26455
19327,12919
19811,14585
19741,-29015
20019,-9889
19788,-3947
20140,-7016
20017,-17452
19387,-11808
18639,-16077
15784,14786
20143,-13443
19622,-14154
19924,17429
10746,-8024
19901,-22650
12084,216
19253,-6604
20023,-18712
19677,-10990
17528,-27838
15089,-27174
14614,-18084
19252,-32557
17459,-29289
19991,19986
20012,-1549
20170,-7669
18013,-12667
19847,-16327
15779,-3440
20003,-20438
19809,-8690
16503,-569
19531,-11256
19911,-19956
19546,-25700
19210,-243
-3985,-26178
19583,-27368
17051,4984
19193,-31771
19052,-4378
20131,-25890
18990,-1678
20098,-30465
20063,-3374
19944,-6037
20068,-12124
20042,-2962
17733,-28451
18079,17567
16938,-14070
20099,-297
19806,-17019
19872,-7214
19600,-24667
19964,-10077
13673,-1434
19041,-30199
20130,-17617
19727,19269
19158,-14249
20223,-21696
20220,-1890
13277,-10996
17961,-24704
-15700,-15706
18536,-13092
18894,-33184
20128,-32765
13480,-29276
17238,4274
19957,-29600
19542,-32766
19731,-6621
20171,-22239
20287,-30658
19740,-379
16656,-32078
18857,-8530
19525,-29927
19713,-20157
20174,-20781
16634,-15747
19212,-6917
18663,-9523
19523,-27049
15292,-12216
18532,-13602
20097,-10737
19598,-27344
19876,-1709
19930,-7463
20100,-28807
19743,-23316
20058,15652
-23681,-23685
19714,-30791
18771,-7889
19878,-10906
18607,-15274
20236,-11110
20065,-16629
20016,-23597
20176,-33419
18994,-14658
20204,-24915
19967,-7260
19912,-24987
19695,-34439
20203,-174
18116,-12367
20180,-16471
20010,-33607
19933,-32338
18744,-29495
19444,-27849
18927,17155
15875,-20466
20168,-11328
11762,-29012
18602,-31233
10816,-8719
17642,-4362
19856,-5943
-5424,-20548
18666,-29677
18973,-30107
20118,-30104
19427,18176
18675,-21743
20032,16043
19612,-19889
19808,-2313
18813,-7579
19151,-28766
20325,-20786
-3980,-5163
19939,-5429
20242,-26512
20070,-22114
20213,-30257
-15865,-15869
18282,-5532
20037,-28335
19505,-12810
19421,-30726
20305,-21710
20191,-28713
20091,-30921
17511,-7092
19426,-21383
20125,-20325
19458,-10478
19974,-32491
20056,-25661
20150,-13852
20132,-10110
19539,-9048
19597,-21502
20079,-10489
20227,-13137
17472,-24759
14869,-23456
20153,-28932
19181,-9652
19784,-23149
19389,-12672
20306,-1850
20285,-8050
20228,19935
20077,-28548
18133,-6992
20312,-23814
14791,-32955
19950,-27938
20004,14456
19007,-12044
20161,-23165
-299,-7153
19654,-9680
20101,19102
20104,-4324
20302,-28144
19814,-21420
20332,-10738
19914,16923
18170,-30586
20253,-13455
18760,-687
20043,-19478
18691,-25144
15485,-16508
20109,-13346
19590,-9567
20195,-18574
20086,-23459
19850,-25105
19562,-14531
19947,-28345
19794,19354
19226,17143
20301,-19056
17675,-26446
19801,-5540
15337,-10135
19203,-31825
20051,-8422
-25116,-25118
18980,-9178
19165,12947
19989,-28496
-6087,-19677
-5908,-9121
20067,-5544
18375,-8969
19893,-9457
20040,16223
18874,-338
20133,-24951
19483,-24944
19440,-31257
20219,-20122
16669,-4939
18187,-23817
19857,-25821
20155,-9072
20141,18064
19430,-21508
19164,-8968
-15191,-22729
13986,-24899
20390,-21267
20080,18142
20030,-16599
20149,-20493
19873,-8364
16935,-33416
-9469,-11269
4801,-1662
20402,-21519
16855,10474
20296,-17009
19845,-15289
20207,-21739
-3621,-17521
19445,-402
20270,-12678
-26923,-26934
19348,-17046
20188,18723
20138,-9166
19170,-24910
20156,-19774
19459,-27113
19955,-22275
20202,-2081
18457,-17323
19637,-27785
20336,-31347
19882,14463
19836,-21231
19499,-21563
19679,-28718
20279,-264
20447,-5556
20431,-26915
18597,-20980
20119,-12173
19798,-25122
18685,-25749
20081,-9511
19595,-1142
18402,-32100
20382,-28758
16984,-23024
20290,-26590
-9075,-9097
20078,-5299
19839,-14023
19908,-18150
11846,-14046
20288,-3413
20250,-11800
20347,-25902
19394,-19823
19975,-21190
20049,-23263
-1124,-1167
19948,19391
18578,-3741
13899,-29250
20222,-1168
19347,-18448
16324,7471
20299,18982
19966,-24754
20342,-3476
20412,18529
17418,-20089
20181,17729
20438,-19108
19182,17546
19454,19247
-19849,-32360
11993,-23655
19817,-16728
19554,-30764
18865,-34619
19883,-31654
19075,-22374
20075,-22090
-8223,-8225
20318,-22245
18819,-21643
20371,-3020
18775,-12621
20465,-15164
18731,17153
19913,-4717
18429,-33509
19168,-27260
20494,-27909
20297,-7200
20289,-6054
17621,-15843
20509,-13461
20295,-247
19725,-21129
18496,-33849
20414,-22476
20038,-21925
20233,-12573
11541,-15096
20002,14458
20083,-26167
-18731,-18738
20501,-22992
20277,-19972
11430,-11454
19678,-302
20384,-21376
19931,-15949
19306,-12876
-24628,-28906
18357,-7020
18220,18131
-20552,-20568
20475,-21270
20404,-17579
20152,-33166
20350,-7278
12692,-29390
19540,-2183
19920,-26268
18791,-2820
20428,-26841
20246,-13967
-33729,-35269
20344,19739
20432,-8493
20407,-28926
-1281,-22024
